url,uni,aca,name
http://ac.bit.edu.cn/szdw/jsdw/mssbyznxtyjs/zs_20150206095716652319_20150206114710492303/index.htm, 北京理工大学,自动化学院,彭志红
http://ac.bit.edu.cn/szdw/jsdw/mssbyznxtyjs/20150206114727841843/index.htm, 北京理工大学,自动化学院,孙  健
http://ac.bit.edu.cn/szdw/jsdw/mssbyznxtyjs/zs_20150206095716652319_20150206115254150906/index.htm, 北京理工大学,自动化学院,蔡  涛
http://ac.bit.edu.cn/szdw/jsdw/mssbyznxtyjs/20150206115426467435/index.htm, 北京理工大学,自动化学院,张  娟
http://ac.bit.edu.cn/szdw/jsdw/mssbyznxtyjs/20150206115426467435_20150206115435890571/index.htm, 北京理工大学,自动化学院,陈文颉
http://ac.bit.edu.cn/szdw/jsdw/mssbyznxtyjs/20150206115445413049/index.htm, 北京理工大学,自动化学院,甘明刚
http://ac.bit.edu.cn/szdw/jsdw/mssbyznxtyjs/zs_20150206095716652319/index.htm, 北京理工大学,自动化学院,邓  方
http://ac.bit.edu.cn/szdw/jsdw/mssbyznxtyjs/20150206115445413049_20150206115457519111/index.htm, 北京理工大学,自动化学院,白永强
http://ac.bit.edu.cn/szdw/jsdw/mssbyznxtyjs/20150206115507482645/index.htm, 北京理工大学,自动化学院,陈  晨
http://ac.bit.edu.cn/szdw/jsdw/mssbyznxtyjs/20150206115507482645_20150206115521306749/index.htm, 北京理工大学,自动化学院,辛  斌
http://ac.bit.edu.cn/szdw/jsdw/mssbyznxtyjs/20150206115507482645_20150206115529451172/index.htm, 北京理工大学,自动化学院,张  佳
http://ac.bit.edu.cn/szdw/jsdw/mssbyznxtyjs/20150206115538155601/index.htm, 北京理工大学,自动化学院,潘  峰
http://ac.bit.edu.cn/szdw/jsdw/mssbyznxtyjs/20150206115538155601_20150206115549307941/index.htm, 北京理工大学,自动化学院,高  岩
http://ac.bit.edu.cn/szdw/jsdw/mssbyznxtyjs/20150206115558187442/index.htm, 北京理工大学,自动化学院,高  琪
http://ac.bit.edu.cn/szdw/jsdw/mssbyznxtyjs/20150206115558187442_20150206115609047591/index.htm, 北京理工大学,自动化学院,李位星
http://ac.bit.edu.cn/szdw/jsdw/mssbyznxtyjs_20150206131517284801/zs_20150206100312182856_20150206131517284801/index.htm, 北京理工大学,自动化学院,汪顺亭
http://ac.bit.edu.cn/szdw/jsdw/mssbyznxtyjs_20150206131517284801/20150206131518121290/index.htm, 北京理工大学,自动化学院,汪  渤
http://ac.bit.edu.cn/szdw/jsdw/mssbyznxtyjs_20150206131517284801/20150206131518784330/index.htm, 北京理工大学,自动化学院,缪玲娟
http://ac.bit.edu.cn/szdw/jsdw/mssbyznxtyjs_20150206131517284801/20150206131519354433/index.htm, 北京理工大学,自动化学院,崔  燕
http://ac.bit.edu.cn/szdw/jsdw/mssbyznxtyjs_20150206131517284801/20150206114727841843_20150206131517284801/index.htm, 北京理工大学,自动化学院,沈  军
http://ac.bit.edu.cn/szdw/jsdw/mssbyznxtyjs_20150206131517284801/20150206131520580824/index.htm, 北京理工大学,自动化学院,董明杰
http://ac.bit.edu.cn/szdw/jsdw/mssbyznxtyjs_20150206131517284801/20150206115426467435_20150206131517284801/index.htm, 北京理工大学,自动化学院,石永生
http://ac.bit.edu.cn/szdw/jsdw/mssbyznxtyjs_20150206131517284801/20150206131521861202/index.htm, 北京理工大学,自动化学院,高志峰
http://ac.bit.edu.cn/szdw/jsdw/mssbyznxtyjs_20150206131517284801/20150206115445413049_20150206131517284801/index.htm, 北京理工大学,自动化学院,周志强
http://ac.bit.edu.cn/szdw/jsdw/mssbyznxtyjs_20150206131517284801/zs_20150206095716652319_20150206131517284801/index.htm, 北京理工大学,自动化学院,陈家斌
http://ac.bit.edu.cn/szdw/jsdw/mssbyznxtyjs_20150206131517284801/20150206131524212099/index.htm, 北京理工大学,自动化学院,谢  玲
http://ac.bit.edu.cn/szdw/jsdw/mssbyznxtyjs_20150206131517284801/20150206115507482645_20150206131517284801/index.htm, 北京理工大学,自动化学院,宋春雷
http://ac.bit.edu.cn/szdw/jsdw/mssbyznxtyjs_20150206131517284801/20150206131527135681/index.htm, 北京理工大学,自动化学院,思  考
http://ac.bit.edu.cn/szdw/jsdw/mssbyznxtyjs_20150206131517284801/20150206131528279067/index.htm, 北京理工大学,自动化学院,刘星桥
http://ac.bit.edu.cn/szdw/jsdw/mssbyznxtyjs_20150206131517284801/20150206115538155601_20150206131517284801/index.htm, 北京理工大学,自动化学院,梁俊宇
http://ac.bit.edu.cn/szdw/jsdw/mssbyznxtyjs_20150206131517284801/20150206131529938055/index.htm, 北京理工大学,自动化学院,徐建华
http://ac.bit.edu.cn/szdw/jsdw/mssbyznxtyjs_20150206131517284801/20150206115558187442_20150206131517284801/index.htm, 北京理工大学,自动化学院,李磊磊
http://ac.bit.edu.cn/szdw/jsdw/mssbyznxtyjs_20150206131517284801/20150206131531990843/index.htm, 北京理工大学,自动化学院,韩勇强
http://ac.bit.edu.cn/szdw/jsdw/mssbyznxtyjs_20150206131517284801/20150206131531990843_20150206133410507676/index.htm, 北京理工大学,自动化学院,付梦印
http://ac.bit.edu.cn/szdw/jsdw/mssbyznxtyjs_20150206131517284801/20150206131531990843_20150206133422805078/index.htm, 北京理工大学,自动化学院,邓志红
http://ac.bit.edu.cn/szdw/jsdw/mssbyznxtyjs_20150206131517284801/20150206131531990843_20150206133435183475/index.htm, 北京理工大学,自动化学院,马宏宾
http://ac.bit.edu.cn/szdw/jsdw/mssbyznxtyjs_20150206131517284801/20150206133443889957/index.htm, 北京理工大学,自动化学院,王  博
http://ac.bit.edu.cn/szdw/jsdw/mssbyznxtyjs_20150206131517284801/20150206131524212099_20150206133452629288/index.htm, 北京理工大学,自动化学院,杨  毅
http://ac.bit.edu.cn/szdw/jsdw/mssbyznxtyjs_20150206131517284801/20150206131524212099_20150206133502077610/index.htm, 北京理工大学,自动化学院,刘  彤
http://ac.bit.edu.cn/szdw/jsdw/mssbyznxtyjs_20150206131517284801/20150206131524212099_20150206133502125740/index.htm, 北京理工大学,自动化学院,刘  华
http://ac.bit.edu.cn/szdw/jsdw/mssbyznxtyjs_20150206131524055991/zs_20150206100312182856_20150206131524055991/index.htm, 北京理工大学,自动化学院,王向周
http://ac.bit.edu.cn/szdw/jsdw/mssbyznxtyjs_20150206131524055991/20150206131525688478/index.htm, 北京理工大学,自动化学院,王  渝
http://ac.bit.edu.cn/szdw/jsdw/mssbyznxtyjs_20150206131524055991/20150206131527261988/index.htm, 北京理工大学,自动化学院,彭熙伟
http://ac.bit.edu.cn/szdw/jsdw/mssbyznxtyjs_20150206131524055991/20150206131528513481/index.htm, 北京理工大学,自动化学院,郑戍华
http://ac.bit.edu.cn/szdw/jsdw/mssbyznxtyjs_20150206131524055991/20150206114727841843_20150206131524055991/index.htm, 北京理工大学,自动化学院,王  涛
http://ac.bit.edu.cn/szdw/jsdw/mssbyznxtyjs_20150206131524055991/20150206131530622980/index.htm, 北京理工大学,自动化学院,陈金兵
http://ac.bit.edu.cn/szdw/jsdw/mssbyznxtyjs_20150206131524055991/20150206115426467435_20150206131524055991/index.htm, 北京理工大学,自动化学院,姜  明
http://ac.bit.edu.cn/szdw/jsdw/mssbyznxtyjs_20150206131524055991/20150206131532477572/index.htm, 北京理工大学,自动化学院,范  伟
http://ac.bit.edu.cn/szdw/jsdw/mssbyznxtyjs_20150206131524055991/20150206115445413049_20150206131524055991/index.htm, 北京理工大学,自动化学院,王军政
http://ac.bit.edu.cn/szdw/jsdw/mssbyznxtyjs_20150206131524055991/zs_20150206095716652319_20150206131524055991/index.htm, 北京理工大学,自动化学院,汪首坤
http://ac.bit.edu.cn/szdw/jsdw/mssbyznxtyjs_20150206131524055991/20150206131535056814/index.htm, 北京理工大学,自动化学院,马立玲
http://ac.bit.edu.cn/szdw/jsdw/mssbyznxtyjs_20150206131524055991/20150206115507482645_20150206131524055991/index.htm, 北京理工大学,自动化学院,赵江波
http://ac.bit.edu.cn/szdw/jsdw/mssbyznxtyjs_20150206131524055991/20150206131538190234/index.htm, 北京理工大学,自动化学院,沈  伟
http://ac.bit.edu.cn/szdw/jsdw/mssbyznxtyjs_20150206131524055991/20150206131538741529/index.htm, 北京理工大学,自动化学院,李金仓
http://ac.bit.edu.cn/szdw/jsdw/mssbyznxtyjs_20150206131524055991/20150206115538155601_20150206131524055991/index.htm, 北京理工大学,自动化学院,李  静
http://ac.bit.edu.cn/szdw/jsdw/mssbyznxtyjs_20150206131524055991/20150206131540050180/index.htm, 北京理工大学,自动化学院,史大威
http://ac.bit.edu.cn/szdw/jsdw/20150206132638749920/20150206132638835059/index.htm, 北京理工大学,自动化学院,任雪梅
http://ac.bit.edu.cn/szdw/jsdw/20150206132638749920/20150206131525688478_20150206132638749872/index.htm, 北京理工大学,自动化学院,黄  鸿
http://ac.bit.edu.cn/szdw/jsdw/20150206132638749920/20150206131527261988_20150206132638749872/index.htm, 北京理工大学,自动化学院,李  原
http://ac.bit.edu.cn/szdw/jsdw/20150206132638749920/20150206131528513481_20150206132638749872/index.htm, 北京理工大学,自动化学院,乔大鹏
http://ac.bit.edu.cn/szdw/jsdw/20150206132638749920/20150206132641418489/index.htm, 北京理工大学,自动化学院,夏元清
http://ac.bit.edu.cn/szdw/jsdw/20150206132638749920/20150206131530622980_20150206132638749872/index.htm, 北京理工大学,自动化学院,闫莉萍
http://ac.bit.edu.cn/szdw/jsdw/20150206132638749920/20150206132643671154/index.htm, 北京理工大学,自动化学院,张百海
http://ac.bit.edu.cn/szdw/jsdw/20150206132638749920/20150206131532477572_20150206132638749872/index.htm, 北京理工大学,自动化学院,姚分喜
http://ac.bit.edu.cn/szdw/jsdw/20150206132638749920/20150206132645767530/index.htm, 北京理工大学,自动化学院,李慧芳
http://ac.bit.edu.cn/szdw/jsdw/20150206132638749920/20150206132646663911/index.htm, 北京理工大学,自动化学院,柴森春
http://ac.bit.edu.cn/szdw/jsdw/20150206132638749920/20150206131535056814_20150206132638749872/index.htm, 北京理工大学,自动化学院,崔灵果
http://ac.bit.edu.cn/szdw/jsdw/20150206132638749920/20150206132648975949/index.htm, 北京理工大学,自动化学院,林知微
http://ac.bit.edu.cn/szdw/jsdw/20150206132638749920/20150206132641418489_20151117152549038048/index.htm, 北京理工大学,自动化学院,刘坤
http://ac.bit.edu.cn/szdw/jsdw/20150206132638749920/20150206132641418489_20160913024136947331/index.htm, 北京理工大学,自动化学院,戴荔
http://ac.bit.edu.cn/szdw/jsdw/20150206132640317735/20150206132640423977/index.htm, 北京理工大学,自动化学院,冬  雷
http://ac.bit.edu.cn/szdw/jsdw/20150206132640317735/20150206131525688478_20150206132640316613/index.htm, 北京理工大学,自动化学院,沙德尚
http://ac.bit.edu.cn/szdw/jsdw/20150206132640317735/20150206131527261988_20150206132640316613/index.htm, 北京理工大学,自动化学院,陈  振
http://ac.bit.edu.cn/szdw/jsdw/20150206132640317735/20150206131528513481_20150206132640316613/index.htm, 北京理工大学,自动化学院,马中静
http://ac.bit.edu.cn/szdw/jsdw/20150206132640317735/20150206132644114063/index.htm, 北京理工大学,自动化学院,高志刚
http://ac.bit.edu.cn/szdw/jsdw/20150206132640317735/20150206131530622980_20150206132640316613/index.htm, 北京理工大学,自动化学院,赵  静
http://ac.bit.edu.cn/szdw/jsdw/20150206132640317735/20150206132645875770/index.htm, 北京理工大学,自动化学院,李  震
http://ac.bit.edu.cn/szdw/jsdw/20150206132640317735/20150206131532477572_20150206132640316613/index.htm, 北京理工大学,自动化学院,高聪哲
http://ac.bit.edu.cn/szdw/jsdw/20150206132640317735/20150206132647980981/index.htm, 北京理工大学,自动化学院,马宏伟
http://ac.bit.edu.cn/szdw/jsdw/20150206132640317735/20150206132648967765/index.htm, 北京理工大学,自动化学院,王  亮
http://ac.bit.edu.cn/szdw/jsdw/20150206132640317735/20150206131535056814_20150206132640316613/index.htm, 北京理工大学,自动化学院,毛雪飞
http://ac.bit.edu.cn/szdw/jsdw/20150206132640317735/20150514143449334340/index.htm, 北京理工大学,自动化学院,由育阳
http://ac.bit.edu.cn/szdw/jsdw/20150206132641701113/20150206132641897362/index.htm, 北京理工大学,自动化学院,王美玲
http://ac.bit.edu.cn/szdw/jsdw/20150206132641701113/20150206131525688478_20150206132641701035/index.htm, 北京理工大学,自动化学院,郝艾芳
http://ac.bit.edu.cn/szdw/jsdw/20150206132641701113/20150206131527261988_20150206132641701035/index.htm, 北京理工大学,自动化学院,金  锋
http://ac.bit.edu.cn/szdw/jsdw/20150206132641701113/20150206131528513481_20150206132641701035/index.htm, 北京理工大学,自动化学院,肖  烜
http://ac.bit.edu.cn/szdw/jsdw/20150206132641701113/20150206132645798631/index.htm, 北京理工大学,自动化学院,刘  伟
http://ac.bit.edu.cn/szdw/jsdw/20150206132641701113/20150206131530622980_20150206132641701035/index.htm, 北京理工大学,自动化学院,江泽民
http://ac.bit.edu.cn/szdw/jsdw/20150206132641701113/20150206132648089081/index.htm, 北京理工大学,自动化学院,王  波
http://ac.bit.edu.cn/szdw/jsdw/20150206132641701113/20150206131532477572_20150206132641701035/index.htm, 北京理工大学,自动化学院,金  英
http://ac.bit.edu.cn/szdw/jsdw/20150206132641701113/20150206132650031529/index.htm, 北京理工大学,自动化学院,李保华
http://www.ise.neu.edu.cn/jsml/1217.html,  东北大学,自动化系,董久祥
http://www.ise.neu.edu.cn/jsml/1218.html,  东北大学,自动化系,井元伟
http://www.ise.neu.edu.cn/jsml/1281.html,  东北大学,自动化系,汪晋宽
http://www.ise.neu.edu.cn/jsml/1219.html,  东北大学,自动化系,杨光红
http://www.ise.neu.edu.cn/jsml/1220.html,  东北大学,自动化系,叶丹
http://www.ise.neu.edu.cn/jsml/1223.html,  东北大学,自动化系,张嗣瀛
http://www.ise.neu.edu.cn/jsml/1221.html,  东北大学,自动化系,赵军
http://www.ise.neu.edu.cn/jsml/1209.html,  东北大学,自动化系,李霄剑
http://www.ise.neu.edu.cn/jsml/1210.html,  东北大学,自动化系,龙离军
http://www.ise.neu.edu.cn/jsml/1211.html,  东北大学,自动化系,马丹
http://www.ise.neu.edu.cn/jsml/1212.html,  东北大学,自动化系,马宏军
http://www.ise.neu.edu.cn/jsml/1213.html,  东北大学,自动化系,石海彬
http://www.ise.neu.edu.cn/jsml/1214.html,  东北大学,自动化系,王恒
http://www.ise.neu.edu.cn/jsml/1215.html,  东北大学,自动化系,郑艳
http://www.ise.neu.edu.cn/jsml/1216.html,  东北大学,自动化系,李冉冉
http://www.ise.neu.edu.cn/jsml/1222.html,  东北大学,自动化系,王慧敏
http://www.ise.neu.edu.cn/jsml/1120.html,  东北大学,自动化系,常玉清
http://www.ise.neu.edu.cn/jsml/1121.html,  东北大学,自动化系,陈晓波
http://www.ise.neu.edu.cn/jsml/1122.html,  东北大学,自动化系,高宪文
http://www.ise.neu.edu.cn/jsml/1123.html,  东北大学,自动化系,关守平
http://www.ise.neu.edu.cn/jsml/1124.html,  东北大学,自动化系,何大阔
http://www.ise.neu.edu.cn/jsml/1125.html,  东北大学,自动化系,贾明兴
http://www.ise.neu.edu.cn/jsml/1126.html,  东北大学,自动化系,李鸿儒
http://www.ise.neu.edu.cn/jsml/1127.html,  东北大学,自动化系,刘建昌
http://www.ise.neu.edu.cn/jsml/1128.html,  东北大学,自动化系,毛志忠
http://www.ise.neu.edu.cn/jsml/1129.html,  东北大学,自动化系,钱晓龙
http://www.ise.neu.edu.cn/jsml/1130.html,  东北大学,自动化系,王福利
http://www.ise.neu.edu.cn/jsml/1131.html,  东北大学,自动化系,王建辉
http://www.ise.neu.edu.cn/jsml/1132.html,  东北大学,自动化系,徐林
http://www.ise.neu.edu.cn/jsml/1133.html,  东北大学,自动化系,张颖伟
http://www.ise.neu.edu.cn/jsml/1102.html,  东北大学,自动化系,李旭光
http://www.ise.neu.edu.cn/jsml/1103.html,  东北大学,自动化系,牛大鹏
http://www.ise.neu.edu.cn/jsml/1104.html,  东北大学,自动化系,秦树凯
http://www.ise.neu.edu.cn/jsml/1105.html,  东北大学,自动化系,谭树彬
http://www.ise.neu.edu.cn/jsml/1106.html,  东北大学,自动化系,王姝
http://www.ise.neu.edu.cn/jsml/1107.html,  东北大学,自动化系,王小刚
http://www.ise.neu.edu.cn/jsml/1108.html,  东北大学,自动化系,肖冬
http://www.ise.neu.edu.cn/jsml/1109.html,  东北大学,自动化系,杨英华
http://www.ise.neu.edu.cn/jsml/1110.html,  东北大学,自动化系,尤富强
http://www.ise.neu.edu.cn/jsml/1111.html,  东北大学,自动化系,余强
http://www.ise.neu.edu.cn/jsml/1112.html,  东北大学,自动化系,袁平
http://www.ise.neu.edu.cn/jsml/1113.html,  东北大学,自动化系,陈春华
http://www.ise.neu.edu.cn/jsml/1114.html,  东北大学,自动化系,方晓柯
http://www.ise.neu.edu.cn/jsml/1115.html,  东北大学,自动化系,冯琳
http://www.ise.neu.edu.cn/jsml/1116.html,  东北大学,自动化系,贾润达
http://www.ise.neu.edu.cn/jsml/1136.html,  东北大学,自动化系,刘炎
http://www.ise.neu.edu.cn/jsml/1134.html,  东北大学,自动化系,王洪海
http://www.ise.neu.edu.cn/jsml/1117.html,  东北大学,自动化系,吴俊新
http://www.ise.neu.edu.cn/jsml/1135.html,  东北大学,自动化系,于丰
http://www.ise.neu.edu.cn/jsml/1118.html,  东北大学,自动化系,于霞
http://www.ise.neu.edu.cn/jsml/1119.html,  东北大学,自动化系,赵露平
http://heuac.hrbeu.edu.cn/2016/0516/c1468a31810/page.htm, 哈尔滨工程大学,自动化学院,白　涛
http://heuac.hrbeu.edu.cn/2016/0516/c1468a31834/page.htm, 哈尔滨工程大学,自动化学院,奔粤阳
http://heuac.hrbeu.edu.cn/2016/0516/c1468a31835/page.htm, 哈尔滨工程大学,自动化学院,蔡成涛
http://heuac.hrbeu.edu.cn/2016/0516/c1468a31836/page.htm, 哈尔滨工程大学,自动化学院,陈　广
http://heuac.hrbeu.edu.cn/2016/0516/c1468a31837/page.htm, 哈尔滨工程大学,自动化学院,陈虹丽
http://heuac.hrbeu.edu.cn/2016/0516/c1468a31839/page.htm, 哈尔滨工程大学,自动化学院,陈世同
http://heuac.hrbeu.edu.cn/2016/0601/c1468a34143/page.htm, 哈尔滨工程大学,自动化学院,陈　涛
http://heuac.hrbeu.edu.cn/2016/0524/c1468a32259/page.htm, 哈尔滨工程大学,自动化学院,程建华
http://heuac.hrbeu.edu.cn/2016/0524/c1468a32263/page.htm, 哈尔滨工程大学,自动化学院,程　鹏
http://heuac.hrbeu.edu.cn/2016/0524/c1468a32261/page.htm, 哈尔滨工程大学,自动化学院,池海红
http://heuac.hrbeu.edu.cn/2016/0524/c1468a32264/page.htm, 哈尔滨工程大学,自动化学院,丛　望
http://heuac.hrbeu.edu.cn/2016/0524/c1468a32266/page.htm, 哈尔滨工程大学,自动化学院,丁福光
http://heuac.hrbeu.edu.cn/2016/0524/c1468a32267/page.htm, 哈尔滨工程大学,自动化学院,丁继成
http://heuac.hrbeu.edu.cn/2016/0524/c1468a32268/page.htm, 哈尔滨工程大学,自动化学院,冯伟兴
http://heuac.hrbeu.edu.cn/2016/0524/c1468a32269/page.htm, 哈尔滨工程大学,自动化学院,付　斌
http://heuac.hrbeu.edu.cn/2016/0524/c1468a32270/page.htm, 哈尔滨工程大学,自动化学院,付明玉
http://heuac.hrbeu.edu.cn/2016/0524/c1468a32271/page.htm, 哈尔滨工程大学,自动化学院,傅荟璇
http://heuac.hrbeu.edu.cn/2016/0528/c1468a33929/page.htm, 哈尔滨工程大学,自动化学院,高　峰
http://heuac.hrbeu.edu.cn/2016/0524/c1468a32272/page.htm, 哈尔滨工程大学,自动化学院,高延滨
http://heuac.hrbeu.edu.cn/2016/0525/c1468a32280/page.htm, 哈尔滨工程大学,自动化学院,高振国
http://heuac.hrbeu.edu.cn/2016/0525/c1468a32282/page.htm, 哈尔滨工程大学,自动化学院,管凤旭
http://heuac.hrbeu.edu.cn/2016/0525/c1468a32281/page.htm, 哈尔滨工程大学,自动化学院,郭书祥
http://heuac.hrbeu.edu.cn/2016/0525/c1468a32284/page.htm, 哈尔滨工程大学,自动化学院,韩云涛
http://heuac.hrbeu.edu.cn/2016/0528/c1468a33930/page.htm, 哈尔滨工程大学,自动化学院,贺　波
http://heuac.hrbeu.edu.cn/2016/0525/c1468a32283/page.htm, 哈尔滨工程大学,自动化学院,何昆鹏
http://heuac.hrbeu.edu.cn/2016/0525/c1468a32288/page.htm, 哈尔滨工程大学,自动化学院,黄曼磊
http://heuac.hrbeu.edu.cn/2016/0525/c1468a32285/page.htm, 哈尔滨工程大学,自动化学院,黄　平
http://heuac.hrbeu.edu.cn/2016/0525/c1468a32290/page.htm, 哈尔滨工程大学,自动化学院,黄卫权
http://heuac.hrbeu.edu.cn/2016/0525/c1468a32286/page.htm, 哈尔滨工程大学,自动化学院,吉　明
http://heuac.hrbeu.edu.cn/2016/0525/c1468a32293/page.htm, 哈尔滨工程大学,自动化学院,兰　海
http://heuac.hrbeu.edu.cn/2016/0525/c1468a32287/page.htm, 哈尔滨工程大学,自动化学院,李　冰
http://heuac.hrbeu.edu.cn/2016/0525/c1468a32297/page.htm, 哈尔滨工程大学,自动化学院,李　刚
http://heuac.hrbeu.edu.cn/2016/0525/c1468a32289/page.htm, 哈尔滨工程大学,自动化学院,李光春
http://heuac.hrbeu.edu.cn/2016/0525/c1468a32300/page.htm, 哈尔滨工程大学,自动化学院,李　金
http://heuac.hrbeu.edu.cn/2016/0525/c1468a32292/page.htm, 哈尔滨工程大学,自动化学院,李　娟
http://heuac.hrbeu.edu.cn/2016/0528/c1468a33931/page.htm, 哈尔滨工程大学,自动化学院,李　亮
http://heuac.hrbeu.edu.cn/2016/0525/c1468a32303/page.htm, 哈尔滨工程大学,自动化学院,李　宁
http://heuac.hrbeu.edu.cn/2016/0525/c1468a32294/page.htm, 哈尔滨工程大学,自动化学院,李　芃
http://heuac.hrbeu.edu.cn/2016/0525/c1468a32304/page.htm, 哈尔滨工程大学,自动化学院,李绪友
http://heuac.hrbeu.edu.cn/2016/0525/c1468a32295/page.htm, 哈尔滨工程大学,自动化学院,梁　洪
http://heuac.hrbeu.edu.cn/2016/0525/c1468a32305/page.htm, 哈尔滨工程大学,自动化学院,梁利华
http://heuac.hrbeu.edu.cn/2016/0525/c1468a32296/page.htm, 哈尔滨工程大学,自动化学院,林孝工
http://heuac.hrbeu.edu.cn/2016/0526/c1468a33589/page.htm, 哈尔滨工程大学,自动化学院,刘　厂
http://heuac.hrbeu.edu.cn/2016/0525/c1468a32298/page.htm, 哈尔滨工程大学,自动化学院,刘繁明
http://heuac.hrbeu.edu.cn/2016/0526/c1468a33590/page.htm, 哈尔滨工程大学,自动化学院,刘宏达
